account_id,transaction_id,authorized_date,date,name,merchant_name,amount,iso_currency_code,pending,payment_channel,category,category_id
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,bVdgL7oQy4h5kAoRgOK4HEo3PNQ9ozcPKap38,,2025-08-27,"Deposit Kiosk / WEALTHFRONT BROKERAGE LLC/WELLS FARGO BANK, NA/f9aee36680a34b039efd65d8918f5dd0",Wealthfront,-500.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,gw1MBQkE0pCAwx67Mv9dUaRPkZyJR7C6nEgPz,,2025-08-27,OD Privilege fee / %% ACH ECC PPD %% ACH Trace 021000023344472,,29.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,7JpV60R8YDsMQBj7nyqdfyzO5jq3zZc8pZyXV,,2025-08-27,"Withdrawal Petal Card, Inc TYPE: PAYMENTS ID: 8565523001 CO: Petal Card, Inc.",Petal,738.96,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,vjx36XOMnRS860JdyMArs5nqL3MVnespnPQ4K,,2025-08-26,Withdrawal ALLY / TYPE: ALLY PAYMT ID: 9833122002 CO: ALLY NAME: Kosisonna Ugochukw %% ACH ECC WEB %% ACH Trace 021000020976652,,504.22,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,0vVejBQ0YZSwkY0aNLdqfgvbAPpmvwf9dBbw1,,2025-08-22,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: 4760039224 CO: CHASE CREDIT CRD %% ACH ECC PPD %% ACH Trace 021000025986910,,76.65,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,jDB5KQAE48cABg3n8rjqUKQkBVj1QYuvDkL6p,,2025-08-21,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: 4760039224 CO: CHASE CREDIT CRD %% ACH ECC PPD %% ACH Trace 021000028484969,,63.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,rkj1aYXMN6tAPKJk0Mm8Ux0LdqMV0zFr1jvR9,2025-08-20,2025-08-20,Withdrawal Signature base / ROOT INSURANCE OH Date 08/20/25 24036295232712199014014 6300 %% Card 25 #0695,Root Insurance,281.0,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,4mRVxkNaY0u16LeVwqaKIw37VMOj3BTDdzX9Y,2025-08-18,2025-08-20,Withdrawal Signature base / APPLE CASH SENT MONEY 1INFINITELOOP CA Date 08/18/25 24055235232449361101145 4829 %% Card 25 #0695,,19.79,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,a9N56gDE3PT5OYD3pBPQHwErgPD4ExTKr38BX,,2025-08-19,Deposit Kosisonna Ugoc / TYPE: BANK XFER ID: 6192912998 CO: APPLE CASH NAME: Kosisonna Ugoc %% ACH ECC WEB %% ACH Trace 124303120939998,,-775.11,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,x48KDQmMnRc0nkD6wMY7UNa3bz8Oa0UmBpeXe,2025-08-18,2025-08-18,Withdrawal Home Banking / Transfer To Loan 40 Internet Access 08/18/2025 08:29 146755,,228.77,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,JPjXMDy0KNSZY50RnqOycMdALqykd0u0E3Ydj,,2025-08-18,Deposit Kosisonna Ugoc / TYPE: BANK XFER ID: 6192912998 CO: APPLE CASH NAME: Kosisonna Ugoc %% ACH ECC WEB %% ACH Trace 124303120268151,,-276.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,88XVLjJZYyT3ZD80gXBwfj8KwpzQ8mCYjkdgD,2025-08-14,2025-08-15,Withdrawal Signature base / APPLE CASH SENT MONEY 1INFINITELOOP CA Date 08/14/25 24055235227443497717152 4829 %% Card 25 #0695,,165.22,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,Z8M5gxyE69Tm46MzZwbqHym90QJvmMc8pP0wd,,2025-08-15,Withdrawal ALLY / TYPE: ALLY PAYMT ID: 9833122002 CO: ALLY NAME: Kosisonna Ugochukw %% ACH ECC WEB %% ACH Trace 021000028686752,,485.78,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,5aQzdAJmYjHP4AovJBakU4MqXOvrMwCN5mq88,2025-08-12,2025-08-12,Deposit / CASH APP*KOISE UGO*CASH Oakland CA Date 08/12/25 04059365224298854988627 4829 %% Card 25 #0695,,-275.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,o3A6jQnYZ9fkV05xoEJOHd7bLMN47pfrK08qA,2025-08-12,2025-08-12,Withdrawal Signature base / ROOT INSURANCE OH Date 08/12/25 24036295224744069351341 6300 %% Card 25 #0695,Root Insurance,28.28,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,bVdgL7oQy4h5kAoRgOK4HEo3PNQ9ozcPKap3z,,2025-08-11,Withdrawal AMEX EPAYMENT / TYPE: ACH PMT ID: 0005000040 DATA: AM CO: AMEX EPAYMENT NAME: KOSISONNA UGOCHUKWU %% ACH ECC WEB %% ACH Trace 091000012916986,,58.0,USD,False,other,,
LB4oMPbrA1imoaJXNpxdHygpBJAMYKFJOQvvn,gw1MBQkE0pCAwx67Mv9dUaRPkZyJR7C6nEgPY,2025-08-18,2025-08-18,Payment Home Banking Transfer / From Share 80 Internet Access 08/18/2025 08:29 146755,,-228.77,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,M3aEgqP4v5frv1n4pyP9f3r91O4mjAc0NyPp0,2025-08-07,2025-08-07,Withdrawal Signature base / DD *DOORDASH THAILITED DOORDASH.COM CA Date 08/07/25 24011345219100110954956 5812 %% Card 25 #0695,Thailited,17.83,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,EwKoj90yPBC8Zk0R76rQsR1OkDj9ZrCdA7Enn,2025-08-05,2025-08-05,Withdrawal Signature base / ABC*10049-UFC GYM NV Date 08/05/25 24906415217235496421039 7997 %% Card 25 #0695,Ufc Gym,24.0,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,Rv5ogkbZamS7zn49XpKjUa7Xnmg3b5I9kP1q4,,2025-07-31,Deposit Kosisonna Ugoc / TYPE: BANK XFER ID: 6192912998 CO: APPLE CASH NAME: Kosisonna Ugoc %% ACH ECC WEB %% ACH Trace 124303124937699,,-685.81,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,QAZogKB84Ot190OV8vd3Iv1A0n3bDMI9KRJ4w,,2025-07-31,GEICO,GEICO,284.0,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,nBkw0QXn8aiKXRBj1MA6fopMjbw9eLSjx67pq,2025-07-29,2025-07-29,Deposit / CASH APP*KOISE UGO*CASH Oakland CA Date 07/29/25 04059365210005717057191 4829 %% Card 25 #0695,,-275.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,pyvLrnmM5PFjNm4nYMDJfPbdDz5qMYFAdra4a,,2025-07-29,"Withdrawal Petal Card, Inc TYPE: PAYMENTS ID: 8565523001 CO: Petal Card, Inc. %% ACH ECC PPD %% ACH Trace 021000027584577",Petal,5.99,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,XxV5g4rEdRTXw57dzJD1HBXm5Dvb9xfzVQ6ay,2025-07-27,2025-07-27,Withdrawal Signature base / DD *DOORDASH THAISPOON DOORDASH.COM CA Date 07/27/25 24011345208100058463146 5812 %% Card 25 #0695,Thaispoon,18.2,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,NyxomB7a0qFMDvnEpK15fpDmv0N5qYCyXn3Ld,,2025-07-25,Withdrawal ALLY / TYPE: ALLY PAYMT ID: 9833122002 CO: ALLY NAME: Kosisonna Ugochukw %% ACH ECC WEB %% ACH Trace 021000025560791,,504.22,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,eELzPQypAXFoQ5dpNky3UErJ4xjPDKs4DoabN,2025-07-24,2025-07-24,Withdrawal Signature base / DD *DOORDASH THAITASTE DOORDASH.COM CA Date 07/24/25 24011345205100090213957 5812 %% Card 25 #0695,Thaitaste,18.71,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,YJOQgaMEw3spbLNwQOMmi6pBLqOx1nCzaj9qg,,2025-07-22,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: 4760039224 CO: CHASE CREDIT CRD %% ACH ECC PPD %% ACH Trace 021000025675232,,517.26,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,zx5APQRMn7TPzLaDVMYrUpANMPg78zCMmYKnY,2025-07-21,2025-07-21,Withdrawal Signature base / DD *DOORDASH BLAZEPIZZ DOORDASH.COM CA Date 07/21/25 24011345202100062284542 5812 %% Card 25 #0695,Blaze Pizza,18.35,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,mqKdvQjEJPiRagDN9OwAsZAk8a7Xp6f80YNvy,,2025-07-21,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: 4760039224 CO: CHASE CREDIT CRD %% ACH ECC PPD %% ACH Trace 021000022027986,,64.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,dM651zypkBTpedxmZK3Ai0j3kD9M4BUoqpDQk,2025-07-20,2025-07-20,Withdrawal Signature base / OPENAI OPENAI.COM CA Date 07/20/25 24492165202100004415741 5734 %% Card 25 #0695,OpenAI,10.0,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,wrJyLQqMX7TpyAXwRMKrimXPRN5VMpIREXrvw,2025-07-20,2025-07-20,Withdrawal Signature base / ROOT INSURANCE OH Date 07/20/25 24036295201716856111069 6300 %% Card 25 #0695,Root Insurance,185.17,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,6xnVwvbJYETqXgOk93xnHE64o5Ym8OsAeKYyo,2025-07-20,2025-07-20,Withdrawal Signature base / DD *DOORDASH PEINTOTHA DOORDASH.COM CA Date 07/20/25 24011345201100057372436 5812 %% Card 25 #0695,Peintotha,11.63,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,LB4oMPbrA1imoaJXNpxdHyg5azDvY1FJL78mj,2025-07-15,2025-07-15,Deposit / CASH APP*KOISE UGO*CASH Oakland CA Date 07/15/25 04059365196306954069616 4829 %% Card 25 #0695,,-290.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,Ddyo07O31EhJvngRpwBAiZVenqjBPvfXNdgVn,,2025-07-15,Withdrawal ALLY / TYPE: ALLY PAYMT ID: 9833122002 CO: ALLY NAME: Kosisonna Ugochukw %% ACH ECC WEB %% ACH Trace 021000026808755,,485.78,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,10OEr37jYAs6QjEkADpBu09ewnArd6UYVDAj3,2025-07-14,2025-07-14,Withdrawal Signature base / DD *DOORDASH ARCHISTHA DOORDASH.COM CA Date 07/14/25 24011345195100067212950 5812 %% Card 25 #0695,Archistha,18.03,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,Pk8ogy3JrxtMebqmOAE9fPMLbXvKdzFOyjJ10,2025-07-11,2025-07-11,Withdrawal Signature base / DD *DOORDASH THEBAR DOORDASH.COM CA Date 07/11/25 24011345192100053087039 5812 %% Card 25 #0695,Thebar,15.31,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,qm0D4NoMnauXvZEkOMV8Hw39oPgnMRF1j4nB9,,2025-07-11,Deposit Square Inc / TYPE: SQ250711 ID: 9424300002 DATA: T2167742 CO: Square Inc %% ACH ECC PPD %% ACH Trace 021000020993408,,-600.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,BMBpAb3qm6TMQ6zejJrKfvOQ6bme3rIvD5Ndp,,2025-07-11,Deposit Square Inc / TYPE: SQ250711 ID: 9424300002 DATA: T2167742 CO: Square Inc %% ACH ECC PPD %% ACH Trace 021000020983101,,-110.87,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,3rEVaK04YgTEb3mkxPpyUgxRa3LB07CPvdL7N,,2025-07-11,Withdrawal AMEX EPAYMENT / TYPE: ACH PMT ID: 0005000040 DATA: AM CO: AMEX EPAYMENT NAME: KOSISONNA UGOCHUKWU %% ACH ECC WEB %% ACH Trace 091000012291783,,54.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,yaZk1QRMnmHPx4NLqMYpUEa5RJbVM7sRzYa3z,2025-07-08,2025-07-08,Deposit / CASH APP*KOISE UGO*CASH Oakland CA Date 07/08/25 34059365189637089371233 4829 %% Card 25 #0695,,-90.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,Kqrog1QjkDiDg4eNYpO6fEDO4876JKsyVJN1k,2025-07-08,2025-07-08,Deposit / CASH APP*KOISE UGO*CASH Oakland CA Date 07/08/25 34059365189766149661811 4829 %% Card 25 #0695,,-195.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,k13XkQgEarCDdoyMw4njfOnwb6yXZmFbP1E37,2025-07-06,2025-07-06,Withdrawal Signature base / Zara.com New York NY Date 07/06/25 24204295187001811342065 5691 %% Card 25 #0695,Zara,65.53,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,AOqVkoKP6vF4v9QO1xrXuJrw9YdZEatwp5jb7,2025-07-05,2025-07-06,Withdrawal Signature base / 10049 UFC FIT CENTENNIA LAS VEGAS NV Date 07/05/25 24910165187024884704292 7997 %% Card 25 #0695,UFC FIT Centennial,4.0,USD,False,in store,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,vjx36XOMnRS860JdyMArs5nOvYrdMeIpyJgkE,2025-07-03,2025-07-03,Deposit / CASH APP*KOISE UGO*CASH Oakland CA Date 07/03/25 34059365184097617976502 4829 %% Card 25 #0695,,-252.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,0vVejBQ0YZSwkY0aNLdqfgvyOKJQpwC97EJVp,,2025-07-01,GEICO,GEICO,284.0,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,jDB5KQAE48cABg3n8rjqUKQ6v8a5jYCvzM31o,,2025-07-01,Withdrawal APPLECARD GSBANK / TYPE: PAYMENT ID: 9999999999 CO: APPLECARD GSBANK NAME: Kosisonna Ugochukwu %% ACH ECC WEB %% ACH Trace 124085082018844,Apple Card,186.87,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,rkj1aYXMN6tAPKJk0Mm8Ux0w8Dk1MzCr95baR,2025-06-28,2025-06-30,Withdrawal Signature base / APPLE CASH SENT MONEY 1INFINITELOOP CA Date 06/28/25 24055235181390580416099 4829 %% Card 25 #0695,,30.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,4mRVxkNaY0u16LeVwqaKIw3nX1qrOBFDL6qJ4,2025-06-28,2025-06-28,Withdrawal Signature base / DD *DOORDASH PEINTOTHA DOORDASH.COM CA Date 06/28/25 24011345179100086427654 5812 %% Card 25 #0695,Peintotha,14.82,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,a9N56gDE3PT5OYD3pBPQHwEXYMZJDxFKDp49A,2025-06-27,2025-06-27,Withdrawal Signature base / DD *DOORDASH THAILITED DOORDASH.COM CA Date 06/27/25 24011345178100109562553 5812 %% Card 25 #0695,Thailited,11.32,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,x48KDQmMnRc0nkD6wMY7UNaBmvVY80Im63oJP,,2025-06-27,"Withdrawal Petal Card, Inc TYPE: PAYMENTS ID: 8565523001 CO: Petal Card, Inc. %% ACH ECC PPD %% ACH Trace 021000029832967",Petal,231.72,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,JPjXMDy0KNSZY50RnqOycMdm59r1y0C0LVkX8,2025-06-24,2025-06-25,Withdrawal Signature base / APPLE CASH SENT MONEY 1INFINITELOOP CA Date 06/24/25 24055235176384895419911 4829 %% Card 25 #0695,,29.66,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,88XVLjJZYyT3ZD80gXBwfj8PbDZEzmFY6rZJ0,,2025-06-25,Withdrawal ALLY / TYPE: ALLY PAYMT ID: 9833122002 CO: ALLY NAME: Kosisonna Ugochukw %% ACH ECC WEB %% ACH Trace 021000028623587,,504.22,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,Z8M5gxyE69Tm46MzZwbqHymX6ADjJMF8Z7vVB,2025-06-24,2025-06-24,Deposit / CASH APP*KOISE UGO*CASH Oakland CA Date 06/24/25 14059365175964475644882 4829 %% Card 25 #0695,,-270.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,5aQzdAJmYjHP4AovJBakU4M3zPVNvwFNpzV6e,,2025-06-23,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: 4760039224 CO: CHASE CREDIT CRD %% ACH ECC PPD %% ACH Trace 021000020939452,,210.7,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,o3A6jQnYZ9fkV05xoEJOHd71roV5Npfrz5OoR,,2025-06-23,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: 4760039224 CO: CHASE CREDIT CRD %% ACH ECC PPD %% ACH Trace 021000021802021,,64.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,bVdgL7oQy4h5kAoRgOK4HEoRAvBxQzsPQv9gX,,2025-06-23,Deposit Square Inc / TYPE: SQ250621 ID: 9424300002 DATA: T2164982 CO: Square Inc %% ACH ECC PPD %% ACH Trace 021000021594806,,-600.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,gw1MBQkE0pCAwx67Mv9dUaRO6QExy7I6p9A3v,2025-06-21,2025-06-21,Withdrawal Home Banking / Transfer To Loan 40 Internet Access 06/21/2025 14:37 838326,,82.5,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,7JpV60R8YDsMQBj7nyqdfyzkoNrQqZF89rYDO,2025-06-21,2025-06-21,Withdrawal Signature base / ROOT INSURANCE OH Date 06/21/25 24036295172742830838580 6300 %% Card 25 #0695,Root Insurance,185.17,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,9ZNODrJ5Ydiy0ZmXLk56fYn3MJyE6jT6MzykX,,2025-06-21,Withdrawal Transfer To Loan 40,,25.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,V475gjMEZ0c6PgxKZaALu06mgEZ713UnpDkXr,,2025-06-18,Withdrawal KOSISONNA UGOCHU / TYPE: Payment ID: 324079555 CO: KOSISONNA UGOCHU NAME: KOSISONNA UGOCHUKWU %% ACH ECC WEB %% ACH Trace 324079554913129,Kosisonna Ugochu,645.67,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,OKJoE3BxjbtBNyrXpkL4cP1Qy3Lv0YFpA14Vx,2025-06-17,2025-06-17,Withdrawal Signature base / DD *DOORDASH OCHATHAIF DOORDASH.COM CA Date 06/17/25 24011345168100079081164 5812 %% Card 25 #0695,Ochathaif,18.57,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,M3aEgqP4v5frv1n4pyP9f3r91O4mjAc0NyP50,2025-06-17,2025-06-17,Deposit / CASH APP*KOISE UGO*CASH Oakland CA Date 06/17/25 44059365168403556036058 4829 %% Card 25 #0695,,-275.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,EwKoj90yPBC8Zk0R76rQsR1OkDj9ZrCdA7EJn,,2025-06-17,Withdrawal ALLY / TYPE: ALLY PAYMT ID: 9833122002 CO: ALLY NAME: Kosisonna Ugochukw %% ACH ECC WEB %% ACH Trace 021000028096205,,485.78,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,Rv5ogkbZamS7zn49XpKjUa7Xnmg3b5I9kP144,,2025-06-16,Withdrawal #000006171701 / TARGET PLUS 7000 TARGET PARKWAY WWW.TARGET.CO MN %% Card 25 #0695 TERMINAL: 04759827,Target Plus,54.17,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,QAZogKB84Ot190OV8vd3Iv1A0n3bDMI9KRJzw,2025-06-16,2025-06-16,Withdrawal Signature base / DD *DOORDASH CHINOSMEX DOORDASH.COM CA Date 06/16/25 24011345167100081431002 5812 %% Card 25 #0695,Chinosmex,18.09,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,nBkw0QXn8aiKXRBj1MA6fopMjbw9eLSjx670q,2025-06-15,2025-06-16,Withdrawal Signature base / APPLE CASH SENT MONEY 1INFINITELOOP CA Date 06/15/25 24055235167374703001127 4829 %% Card 25 #0695,,28.38,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,pyvLrnmM5PFjNm4nYMDJfPbdDz5qMYFAdraZa,2025-06-16,2025-06-16,Withdrawal Signature base / FLOSPORTS SUBSCRIPTION FLOSPORTS.TV TX Date 06/16/25 24011345167100042329303 4899 %% Card 25 #0695,Flosports,19.99,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,XxV5g4rEdRTXw57dzJD1HBXm5Dvb9xfzVQ60y,2025-06-13,2025-06-15,Withdrawal Signature base / DMV-44 NV Date 06/13/25 24493985166115622092684 9399 %% Card 25 #0695,Base Dmv,88.0,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,NyxomB7a0qFMDvnEpK15fpDmv0N5qYCyXn3xd,,2025-06-11,GEICO,GEICO,274.35,USD,False,online,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,eELzPQypAXFoQ5dpNky3UErJ4xjPDKs4DoakN,,2025-06-11,Withdrawal AMEX EPAYMENT / TYPE: ACH PMT ID: 0005000040 DATA: AM CO: AMEX EPAYMENT NAME: KOSISONNA UGOCHUKWU %% ACH ECC WEB %% ACH Trace 091000017414580,,55.0,USD,False,other,,
wrJyLQqMX7TpyAXwRMKrimXrogEnMDiRzbxxm,YJOQgaMEw3spbLNwQOMmi6pBLqOx1nCzaj9wg,2025-06-10,2025-06-10,Deposit / CASH APP*KOISE UGO*CASH Oakland CA Date 06/10/25 24059365161807829078555 4829 %% Card 25 #0695,,-425.0,USD,False,other,,
LB4oMPbrA1imoaJXNpxdHygpBJAMYKFJOQvvn,7JpV60R8YDsMQBj7nyqdfyzkoNrQqZF89rYDq,2025-07-19,2025-07-20,Raising Cane's Chicken Fingers,Raising Cane's Chicken Fingers,12.55,USD,False,in store,,
LB4oMPbrA1imoaJXNpxdHygpBJAMYKFJOQvvn,9ZNODrJ5Ydiy0ZmXLk56fYn3MJyE6jT6MzykV,2025-07-19,2025-07-19,Yard House,Yard House,100.03,USD,False,in store,,
